stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,8.39,0,0,0,0,0,0,0,11.55,0
12hpf,45.08,2.04,1.77,0,1.78,0,0,0,10.88,10.19
14hpf,11.53,0,5.59,0,0,0,0,0,8.07,2.48
16hpf,32.55,0,1.66,10.68,12.91,5.21,0,1.82,12.17,15.12
19hpf,54.56,0,0,3.27,3.33,0,0,0,0,1.78
24hpf,196.3,0.92,11.59,0.95,12.35,15.13,9.33,0,19.24,14.24
2dpf,525.79,8.49,69.62,41.64,104.47,193.37,41.83,3.47,66.66,90.34
3dpf,922.69,19.11,26.5,15.16,15.1,140.92,13.03,0,14.55,40.82
5dpf,192.1,16.19,111.59,52.05,23.5,297.24,60.1,7.06,61.2,210.23
10dpf,580.27,31.96,64.06,64.29,14.31,245.06,29.38,0.71,54.41,64.42
