stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,34.33,4.37,7.85,13.1,1.76,2.97,0
3dpf,18.63,0.83,0,8.29,0,0,0
5dpf,6.86,1.33,1.43,15.01,0,0.76,1.78
10dpf,11.61,1.33,0.81,4.61,0,0,0
