stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0.65,0.56,1.14,1.68,0.52,2.89
3dpf,3.42,0,0,1.78,0.34,0.7
5dpf,0,0,0,5.74,0,3.18
10dpf,4.97,0,3.33,0.92,0.49,0.5
