stage,central_nervous_system,hematopoietic_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,9.52,1.89,0.52,3.53,2.66,0
3dpf,10.76,0,0,1,0,0
5dpf,2.08,0,0.69,0,0,1.15
10dpf,6.67,0,0,0.8,0,0
