stage,central_nervous_system,intermediate_mesoderm,mesenchyme,periderm
2dpf,0,0.85,0,0.73
3dpf,0.43,0,0.6,0.88
5dpf,0.52,1.05,0,0
10dpf,1.07,1.6,0.53,0.42
