stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
3dpf,17.04,0,0,0,0,2.47,0.34,0.42,0.69
5dpf,0,0,0.38,0,1.53,4.1,0,0,13.56
10dpf,2.9,4.85,0.47,0.63,0,1.86,0,0.82,10.9
