stage,central_nervous_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0.86,0,1.47,0,3.45
3dpf,0,0.87,0.91,0,0.36
5dpf,0,0,2.32,0,5.7
10dpf,0,0,0,0.61,2.05
