stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,20.81,0,2.54,6.72,12.37,0,5.5,2.79
3dpf,6.71,0,0,0.39,16.84,0.34,1.04,0.29
5dpf,14.99,1.43,10.03,3.41,54.52,0,7.91,8.11
10dpf,8.73,0,1.61,0,10.77,0,1.4,4.82
