stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,periderm
2dpf,0,0,0,0.9,1.24,0
3dpf,0.3,0,0,0,0.51,0
5dpf,0,0,0,0,0.5,1.22
10dpf,0,1.05,0.42,0,0,0.93
