stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,0,0,0,0.85,0
3dpf,0,0,0,0,0.33,0,0.32
5dpf,0.91,0.44,0.84,0,2.97,6.93,2.59
10dpf,0.47,0,0,0.65,2.45,0.64,3.66
