stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
19hpf,0,0,0,0,0,0,0,1.77
24hpf,0.86,0,0,0,0,0,0,0.85
2dpf,0,0,1.9,1.81,1.78,1.65,0.55,4.08
3dpf,8.08,0,0,0.6,1.08,0,0,0.45
5dpf,1.81,1.44,1.2,0.37,5.79,1.01,0,4.37
10dpf,3.23,0,1.66,0,2.31,27.9,0,1.35
