stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,periderm
2dpf,0,0,0,0,0,2.32
3dpf,0,0.43,0,0,0,0.33
5dpf,0.55,0,0.45,0.78,0.94,0.39
10dpf,1.11,0,0.37,1.04,0,0
