stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
2dpf,0,5.89,1.18,0.78,0,0,0.61,1.92
5dpf,0.62,384.99,3.94,0,5.96,0.8,0.78,3.5
10dpf,3.43,65.95,0.57,0,0,0,0.6,0.9
