stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,6873.66,80.92,32.08,0,1439.63,91.8,0,66.06,2400.12,1431.32
12hpf,14159.34,328.13,16.6,195.09,2901.5,617.77,35.26,514.8,4950.2,3160.33
14hpf,5202.11,65.51,162.1,139.42,715.97,380.16,61.05,31.29,1057.22,881.76
16hpf,4351.11,167.47,173.5,273.49,790.17,515.37,106.35,90.12,932.77,897.87
19hpf,5640.26,39.14,15.72,110.64,280.09,261.73,67.2,22.14,179,606.37
24hpf,3918.71,36.03,278.91,58.78,490.5,330.23,63.62,7.51,194.46,299.91
2dpf,544.39,24.36,27.73,91.03,327,411.64,90.94,3.75,170.35,120.24
3dpf,722.62,45.56,5.54,114.88,29.41,159.01,14.48,0,21.89,49.2
5dpf,186.38,190.37,67.01,201.94,42.05,313.45,19.45,14.87,87.65,207.43
10dpf,147.44,72.15,27.53,155.94,7.4,37.97,6.96,0,12.21,35.83
