stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
2dpf,10.52,0,0,0,5.52,0,0
3dpf,13.33,0,0,0,0,3.03,0
5dpf,2.79,0.73,0.53,0.32,0,1.61,0.4
10dpf,2.23,0,0,0,0,0,0
