stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,2.26,0.63,2.58,0,5.39,7.94,2.41,0,3.11
3dpf,22.87,0,0.57,0.35,0.39,6.99,0,0.34,2.22
5dpf,0.37,0.53,9.19,5.2,2.65,8.6,0,1.42,3.05
10dpf,13.48,0,5.6,2.43,0,6.53,0,0,0
