stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,35.76,0,0,0,0,0,0,14.1,26.16,0
12hpf,221.95,2.74,2.57,6.78,44.11,21.3,0,27.59,129.26,15.7
14hpf,231.93,6.83,6.23,17.58,51.75,34.93,4.85,7.79,104.21,21.18
16hpf,153.77,35.01,14.37,5.3,76.8,39.7,21.74,3.97,146.87,62.78
19hpf,382.15,7.14,0,8.73,55.81,40.82,40.12,1.57,40.61,59.65
24hpf,507.03,14.09,3.61,12.06,170.7,102.61,54.2,2.77,146.63,74.05
2dpf,950.7,17.96,14.38,62.46,344.56,762.04,82.42,6.81,313.64,134.64
3dpf,1816.68,9.8,8.51,28.57,103.89,1197.19,40.72,0.8,89.23,66.17
5dpf,549.59,27.08,28.3,96.36,105,1497.38,105.78,26,242.64,491.62
10dpf,1390.11,28.46,16.7,54.32,43.8,1104.65,83.04,0.71,173.07,89.23
