stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,4.98,0,0,1.12,4.33,0,0.56
3dpf,1.11,0,0.53,0,1.62,0,0.35
5dpf,0,0,0,0,2.2,0,1.9
10dpf,0.94,0.45,0,0,0,0.87,0
