stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,17.18,0,0,0,10.91,0,0,0,18.95,11.35
12hpf,71.55,11.45,4.23,0,13.8,4.25,0,2.47,32.95,24.21
14hpf,23.01,0,2.57,5.27,2.37,3.34,0,0,3.16,2.46
16hpf,38.46,4.22,0,0,11.1,6.22,0,7.12,13.81,8.54
19hpf,31.18,0,0,2.42,5.86,0,0,0,0,0
24hpf,64.89,1.73,0,1.01,15.5,9.54,0.84,0,6.95,7.5
2dpf,194.58,5.82,11.67,23.99,80.52,141.12,31.95,2.15,43.22,35.3
3dpf,512.49,10.76,7.67,13.25,12.38,204.54,7.54,0,13.47,25.83
5dpf,82.78,2.8,19.01,30.24,19.98,198.29,16.23,4.95,34.37,70.02
10dpf,217.76,13.65,31.51,19.13,12.02,115.6,9,0,6.03,21.26
