stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0,0,3.6,0,0.91,0,0,0,0
2dpf,3.76,0,93.79,0.87,0,3.42,0,0,0
3dpf,4.67,0,22.61,0,0,1.54,0.59,0,0
5dpf,3.71,0.31,146.2,0.58,0,9.23,1.08,0.58,5.51
10dpf,0.8,3.28,52.28,0.75,1.24,2.09,1.15,0,0
