stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
19hpf,0,2,0,0,0,0,0,0,0
24hpf,0,9.82,0,0,0,0,0,0,0
2dpf,0,59.65,2.11,0,2.33,0.52,0,0,0
3dpf,0,10.79,0,0,0,0,0,0,0
5dpf,0.91,84.24,0.76,0,1.82,0,0.34,0,0.59
10dpf,1.28,24.92,0,0.63,1.07,0,0,0.56,0.42
