stage,central_nervous_system,endoderm,hematopoietic_system,mesenchyme,periderm
2dpf,0,0,0,0,0.61
3dpf,0,0,0,0.4,0
5dpf,0,0.7,10.76,3.26,0.82
10dpf,3.62,0,35.04,1.25,0
