stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,1.26,0,0.52,1.81,0,1.27,0.95
3dpf,3.37,0,0,0.74,0,0,0
5dpf,0,0,0,2.82,0,0,0.35
10dpf,7.49,0.53,2.08,1.54,2.53,0,0
