stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
24hpf,0,0,0,0,0,0,0,0.83,0
2dpf,28.03,0,3.09,2.86,8.92,5.56,1.47,8.53,3.48
3dpf,6.25,0,0,0.73,5.3,0,0,4.86,0.3
5dpf,0.35,0,3.84,0,19.14,0,0.31,24.81,3.64
10dpf,17.67,1.69,1.14,0,2.29,0,0,13.7,1
