stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,18.71,0,0,0,9.73,0,0,26.11,17.42,0
12hpf,12.97,0,0,0,3.95,0,0,14.93,2.16,7.75
14hpf,8.76,2.23,0,5.15,2.96,0,0,11.09,8.03,21.35
16hpf,35.29,3.81,1.75,7.31,18.13,3.57,3.48,10.13,22.69,53.34
19hpf,24.43,0,0,1.62,7.35,1.74,0,0,3.15,37.46
24hpf,37.5,0,1.91,0.99,7.14,3.5,1.19,0.86,7.16,14.53
2dpf,274.88,4.17,18.85,25.95,70.25,186.55,35.7,5.65,47.61,163.68
3dpf,613.56,8.92,11.71,11.13,11.3,141.33,4.9,0,10.04,52.43
5dpf,103.21,17.39,43.59,37.38,18.85,171.01,34.56,9.81,20.42,232.39
10dpf,347.45,24.08,22.62,17.68,8.12,102.24,14.55,1.28,15,49.49
