stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
16hpf,0,0,0,0,3.18,0,0,0,0
19hpf,0,0,0,0,8.1,1.56,180.55,0,0
24hpf,0.91,0,0,0,6.16,0.89,159.98,0,1.01
2dpf,13.08,0.77,0.89,3.5,1.32,3.21,344.23,8.29,2.12
3dpf,1.21,0,0,0,0,0.69,0.3,0,0
5dpf,0,0,0,0.77,0,0.49,30.68,0,0
10dpf,1.51,0,0,0.59,0,1.33,39.67,0,0.88
