stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,0.85,1.49,0,0.49,4.83,1.7,0,2.56,9.22
3dpf,8.47,0.37,0.51,0.78,7.1,0.37,0,0.35,1.77
5dpf,2.99,1.41,2.11,0,14.56,1.73,0.73,1.33,12.95
10dpf,40.35,12.16,4.68,1.41,30.82,2.49,0,1.79,11.64
