stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
14hpf,2.38,0,0,0,0,0,0,0
16hpf,0,0,0,0,0,0,0,2.07
19hpf,1.63,0,0,0,0,0,0,0
24hpf,2.73,0,0,0,0,0,0,0
2dpf,112.56,0,0,5.63,13.21,3.27,5.92,0.57
3dpf,241.66,0,0.63,0.52,17.62,1.03,1.06,0.51
5dpf,52.45,0,4.07,1.79,22.34,4.57,5.17,6.68
10dpf,118.74,1.1,0,0.69,12.59,1.28,1.01,0
