stage,central_nervous_system,hematopoietic_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0.48,0,2.8,8.7,12.74,0
3dpf,0,0.43,0,10.51,0.74,0
5dpf,0,0,0,5.56,0.36,0.63
10dpf,0,0,0,4.11,1.53,0
