stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,1.47,1.28,0,0.57,0,0
3dpf,37.61,0,0.7,2.06,0,0
5dpf,3.21,1.42,0.29,3.85,2.04,1.56
10dpf,33.87,0,0,0.87,0.78,0
