stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
3dpf,4.73,0.49,0,0.3,1.94,56.66,0
5dpf,2.12,0.36,2.25,0.96,4.25,134.52,0.71
10dpf,8.14,0,0,0,0.42,13.55,0
