stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
12hpf,3.93,0,0,2.33,0,0,0,0
14hpf,3.36,0,0,6.29,0,0,0,0
24hpf,13.78,0.85,0,4.77,0,0,0.86,1.34
2dpf,45.07,4.3,1.34,24.21,4.77,0.49,4.67,4.83
3dpf,1.46,0,0,0,0,0,0,0.33
5dpf,0,0,0,0.92,0.79,0,0.52,0.33
10dpf,0.92,0,0,0,0,0,0,0
