stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
2dpf,3.08,0,0,0,2.05,0
3dpf,0.34,0,0,0,0,0.7
5dpf,0,0.73,0,0.79,0,0.9
10dpf,1.19,0,0.54,0,1.01,0
