stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
14hpf,2.53,2.49,0,0,0,0
16hpf,0,1.95,0,0,0,0
2dpf,1.59,8.55,1.32,0,0.96,1.6
3dpf,2.57,2.95,0,0,0.39,0
5dpf,0.78,20.69,1.65,0.54,0.96,0.92
10dpf,4.71,89.47,0,0,0,0
