stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
2dpf,1.33,0.49,0,0,0.99,0
3dpf,5.07,0.66,0,0,0.4,0.72
5dpf,0,0,0,1.38,0,0.67
10dpf,1.61,0.38,0.6,1.24,0,0.55
