stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
19hpf,0,0,0,1.7,0,0,0,0,0
2dpf,4.71,0,0,0.54,0.62,0,0,1.03,3.11
3dpf,1.65,0.31,0.43,0,0.32,2.74,0,0,4
5dpf,5.57,1.58,5.32,1.01,4.05,15.94,1.49,2.84,23.62
10dpf,0.45,1,3.93,1.83,3.17,4.58,0,0,8.03
