stage,central_nervous_system,endoderm,hematopoietic_system,lateral_mesoderm,mesenchyme,periderm
12hpf,0,0,0,1.78,0,0
14hpf,0,0,0,0,0,16.94
16hpf,0,0,0,0,0,3.63
24hpf,0,0,0,0,0,0.83
2dpf,4.82,0,0,3.77,14.59,8.44
3dpf,0.33,0,0,0.82,37.97,1.12
5dpf,0.92,2.67,0.4,0,35.52,18.66
10dpf,1.79,1.6,0.66,0,40.17,1.05
