stage,central_nervous_system,hematopoietic_system,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,2.27,0.84,0,0,0,0.62,1
3dpf,2.17,0,0,0.82,0.35,0,0.43
5dpf,3.51,0.78,0.38,3.36,0,0,349.21
10dpf,0.8,0.81,0,4.21,0,0.64,0
