stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
2dpf,0,0,10.6,0,0,0,0,0,0
3dpf,0.29,0,9.94,0,0,0,0,0,0
5dpf,1.73,0,71.32,2.56,1.03,5,0.56,0.51,3.23
10dpf,6.98,0.65,186.51,1.04,0,0.82,0,0.81,1.63
