stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,11.42,0,0,0.52,5.25,7.76,0.72,2,2.53
3dpf,23.34,0.69,0,1.01,0.53,14.76,0.48,0.31,1.36
5dpf,3.67,0,1.26,0,1.38,11.28,0,2.88,5.46
10dpf,15.28,0,0.66,1.23,1.23,3.5,0,0,0.87
