stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
16hpf,19.39,0,0,0,0,0,0
19hpf,8.96,0,0,0,0,0,0
24hpf,2.28,0,0,0,0,0,0
2dpf,0,0,0,0.83,1.31,0,0
3dpf,3.62,6.23,0,0,3.75,0,0.33
5dpf,0.38,28.9,0.61,0.36,2.3,0.7,0.51
10dpf,3.82,39.72,0,0,2.37,0,0
