stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,7.98,0,0.51,1.76,0.99,2.75,1.84,7.37
3dpf,13.11,0.41,0,0.94,0.77,4.92,0,0.56
5dpf,1.59,0,0.86,0.78,0.68,9,0,1.54
10dpf,13.05,0,1.17,0,0,6.58,0,1.32
