stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
19hpf,0,0,0,1.57,0,0,0,0
2dpf,5.57,1.37,2.23,8.83,0.5,1.03,0,2.25
3dpf,3.59,0,0,2.53,0,2.43,0,0.43
5dpf,9.74,0,0,0.76,0,0,0,0.85
10dpf,0.44,0,0,2.52,0,0,0.6,0.53
