stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,34.01,8.87,0,0,0,0,0,0,0,0
12hpf,68.88,3.82,0,6.4,6.29,0,0,1.89,3.86,1.8
14hpf,73,0,0,51.1,3.21,5.39,0,0,0,5.03
16hpf,54.94,1.84,1.94,58.57,10.7,1.63,2.09,0,5.57,5.15
19hpf,44.49,0,0,43.22,2.13,0,0,0,1.95,0
24hpf,28.16,0,0,0.87,0,0,0,0,6.85,0
2dpf,154.5,0,4.94,10.08,17.25,54.15,2.86,1.1,11.55,17.04
3dpf,432.95,3.15,1.72,8.17,4.51,81.39,2.57,0,3.46,8.5
5dpf,98.94,3.9,5.5,21.35,6.69,116.89,8.06,3.1,13.44,32
10dpf,240.67,4.68,6.98,6.52,4.48,53.7,2.26,0.57,4.45,3.8
