stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,11.05,0,0,0,0,0,0,0,9.98,0
12hpf,21.32,0,0,0,0,2.5,0,3.77,5.88,6.12
14hpf,9.87,0,0,2.38,0,4.51,0,2.33,4.59,11.16
16hpf,14.7,0,0,0,11.35,2.29,2.01,1.74,5.25,2.2
19hpf,34.83,0,0,7.14,8.38,3.65,0,0,1.65,5.67
24hpf,27.41,0.94,0,3.51,6.51,1.71,2.57,0,6.12,5.56
2dpf,260.35,0,34.62,74.04,135.14,238.86,43.9,3.9,56.54,75.47
3dpf,1061.58,7.87,12.42,14.89,27.11,308.84,14.62,0,14,38.79
5dpf,118.1,19.04,53.53,61,35.26,381.53,43.65,16.13,50.53,123.91
10dpf,1073.87,45.79,78.87,74.51,28.12,467.15,29.54,0,50.72,60.26
