stage,central_nervous_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,1.04,1.14,0,0.78
3dpf,15.35,0.8,0,0,0
5dpf,0,0,1.89,0.74,0.33
10dpf,15.44,0,0,0,0
