stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
3dpf,152.89,0.48,0,0,0.44,0,0,0
5dpf,2.09,0,3.14,0,4.4,0.96,2.01,0.9
10dpf,96.63,0.61,0,1.25,1.93,0,0,0.41
