stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
12hpf,0,0,0,0,0,0,7.4,0
16hpf,0,0,0,0,0,0,4.98,0
2dpf,0.6,0,0,1.57,14.94,53.7,7.72,0
3dpf,1.47,0,0,1.99,3.45,93.31,6.58,0.46
5dpf,1.97,3.66,2.94,6.07,3.38,168.19,22.87,8.27
10dpf,2.98,0.68,1.99,1.3,13.12,83.97,10.09,0.85
