stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
14hpf,0,0,0,0,0,0,0,0,47.29
16hpf,0,0,0,0,0,0,0,0,1.87
19hpf,0,0,0,0,0,0,0,0,38.03
24hpf,0,0,0,0,0,0,0,0,2.86
2dpf,10.63,0,5.77,2.74,6.64,2.72,0.8,0.73,234.95
3dpf,4.16,0.5,0,0,0,2.31,0.3,0,122.67
5dpf,4.4,1.07,4.42,1.41,0.93,5.59,0,0.93,536.72
10dpf,5.91,1.76,5.31,1.03,0,3.41,0,0.44,160.03
