stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
16hpf,1.64,0,0,0,0,0,0,0
2dpf,20.13,0,0.55,7.73,6.72,0.49,0.58,3.59
3dpf,22.48,0,0,0.85,9.01,0.58,0.45,1.35
5dpf,1.98,0,0,0,3.94,0,0,3.17
10dpf,15.65,0.5,0,0,5.95,0.49,0,1.29
