stage,central_nervous_system,endoderm,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,1.67,0,0,0,0,0,0.98
3dpf,4.18,0,0,3.45,0,0.33,0
5dpf,0.4,1.12,0,0.9,0.3,0,0
10dpf,5.6,0,1.47,0.68,0,0,0
