stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0,0,0,0,0,0.66,0
3dpf,0,0.31,0,1.11,0,0,0
5dpf,0.29,0,2.04,0.44,0.68,0,0.75
10dpf,0,1.47,0,0.55,0,0,1.69
