stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,2.14,0,1.61,2.48,2.05,0,4.47,3.14
3dpf,7.13,0,0,1.45,0,0,0,0.51
5dpf,0.36,0.91,0,4.58,1.02,0.62,1.19,1.01
10dpf,1.86,0,0,0.59,0,0,0,1.71
