stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0.82,0,2.91,0,0,0,2.19,0
2dpf,6.59,0,13.74,2.94,1.89,0,0,0.51
3dpf,5.26,0,0.66,0,0.34,0,0,1.03
5dpf,1.17,2.81,24.63,0,2.4,0.49,0.39,2.09
10dpf,16.51,8.34,31.26,0,2.09,0,0.44,0
