stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,28.07,0,4.29,3.06,3.49,15.01,0.74,1.44,1.84
3dpf,45.26,0,0.77,0,0,3.12,0.56,0.29,1.33
5dpf,1.42,1.13,0.37,1.55,0.59,9.48,1.49,0.71,9.14
10dpf,15.03,0,0.65,1.15,0.82,2.41,3.47,0,1.73
