stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
14hpf,3.23,0,0,0,0,0,0,0,0
24hpf,1.46,0,0,0,0,0,0,0,0
2dpf,24.33,0.71,0,0.8,0.57,0,0,0.62,0.63
3dpf,74.79,0,2.52,0.76,0,0,0,0,2.05
5dpf,161.5,1.47,2.88,0.97,14.23,1.03,1.23,0.94,13.24
10dpf,59.84,0,0,0,3.53,0,0,0,0
