stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,periderm
2dpf,0.68,0,0,0,1.55,0.64
3dpf,1.42,0.73,0,0,0,1.85
5dpf,1.07,0,1.31,0.68,1.66,13.07
10dpf,0,0,2.38,0,0.5,11.96
