stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,2.32,0,0,2.88,9.88,19.74,0,0.71
3dpf,3.74,0,0,0.41,50.1,69.67,0,2.83
5dpf,1.9,0.32,0.38,1.9,36.79,51.87,0.84,3.56
10dpf,0.77,0,0,2.29,64.65,46.82,0,1.89
