stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
16hpf,0,0,44,0,0,0,0,0,0
19hpf,0,0,26.33,0,0,0,0,0,0
24hpf,0,0,42.18,0,0,0,0,0.82,0
2dpf,0,0,40.09,0,0.84,2.31,0,0,1.37
3dpf,0.45,0,16.37,0,0,0,0,0,1.71
5dpf,2.11,0,125.11,0.68,0.38,5.47,0.42,0,9.28
10dpf,4.33,0.42,85.56,0,0,0.57,0,1.22,0.64
