stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
12hpf,0,0,0,5.9,0,0,0
14hpf,0,0,80.11,127.99,0,2.53,0
16hpf,0,0,11.01,18.87,0,0,0
19hpf,0,0,15.48,118.1,0,0,0
24hpf,0,0,0,15.2,0,0.85,0
2dpf,2.79,3.34,1.99,21.78,0.58,0,2.39
3dpf,0.3,1.28,1.24,5.92,0,0,0.36
5dpf,0,5.66,6.05,11.39,2.09,0,1.25
10dpf,0.42,4.58,2.31,8.39,0,0,0
