stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
14hpf,0,2.4,0,0,0,0,0
16hpf,0,3.65,0,0,0,0,0
24hpf,0,2.24,0,0,0,0,0
2dpf,1.34,0,0,0.77,0,0.75,0
3dpf,0.8,0.86,0,0,1.4,0,2.34
5dpf,0,0,0.64,0,0,0,2.21
10dpf,0,0,1.46,0,1.81,0,6.28
