stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,75.31,0,22.96,0,17.98,0,0,9.24,0,18.86
12hpf,179.65,1.76,49.47,6.9,37.63,17.99,0,15.4,24.69,39.59
14hpf,100.2,2.65,62.59,15.85,20.4,38.41,0,13.85,40.67,19.99
16hpf,144.15,7.58,15.81,37.84,45.82,67.2,7.3,11.32,46.9,54.7
19hpf,276.25,1.69,1.68,10.14,21.64,10.93,21.84,1.73,3.64,23.09
24hpf,419.73,4.19,27.29,77.39,84.59,88.82,156.21,5.4,45.38,54.28
2dpf,890.4,12.7,67.48,197.11,319.37,659.78,271.44,8.28,183.71,299.17
3dpf,1373.09,15.14,27.99,54.53,43.96,514.47,22.78,0,30.32,94.87
5dpf,190.63,20.02,84.77,190.4,55.94,570.71,122.57,12.73,101.63,414.27
10dpf,748.53,65.83,106.82,165.72,67.64,656.65,87.26,1.3,81.42,174
