stage,central_nervous_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,1.09,0,1.99
3dpf,1.23,0,0,0,0
5dpf,0,1.51,0,0.52,1.67
10dpf,0.57,0,0,0,1.28
