stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
2dpf,0.54,0,0,0.84,2.79,0,1.87
3dpf,3.22,0.29,0,0,0.71,0,0.31
5dpf,0.34,0,0.95,0,5.06,0.55,1.45
10dpf,5.11,1,0,0,0,0,0
